transaction_id,user_id,amount,merchant,category,timestamp,location,payment_status
TXN-000019,U0083,11.23,DoorDash,Food,2025-08-15T21:42,"Chicago, USA",Completed
TXN-000424,U0038,8.97,Chipotle,Food,2025-11-06T22:05,"Chicago, USA",Completed
TXN-001450,U0073,13.16,Starbucks,Food,2025-07-29T11:15,"New York, USA",Completed
TXN-000286,U0040,195.53,Lyft,Travel,2025-09-29T11:26,"San Francisco, USA",Pending
TXN-001755,U0106,2.67,Starbucks,Food,2026-04-04T23:37,"Seattle, USA",Completed
TXN-000429,U0037,100.0,Wells Fargo ATM,ATM,2025-09-16T01:03,"Austin, USA",Completed
TXN-001630,U0131,98.3,Whole Foods,Groceries,2025-11-28T09:49,"Seattle, USA",Completed
TXN-001612,U0089,81.73,Whole Foods,Groceries,2026-04-14T12:39,"New York, USA",Completed
TXN-000670,U0059,40.0,Bank of America ATM,ATM,2025-11-20T10:30,"Seattle, USA",Completed
TXN-000032,U0117,7.2,Starbucks,Food,2025-12-11T06:03,"San Francisco, USA",Completed
TXN-001584,U0121,170.05,Airbnb,Travel,2026-05-18T04:02,"Seattle, USA",Completed
TXN-000723,U0012,78.0,Trader Joe's,Groceries,2026-04-06T10:30,"Austin, USA",Completed
TXN-001234,U0052,25.99,Chipotle,Food,2025-08-08T10:05,"New York, USA",Completed
TXN-000215,U0076,185.81,Delta Airlines,Travel,2025-07-16T23:24,"Austin, USA",Completed
TXN-001673,U0132,87.44,Whole Foods,Groceries,2026-02-19T23:02,"Austin, USA",Completed
TXN-001346,U0052,34.3,Chipotle,Food,2025-10-10T05:34,"Tokyo, Japan",Completed
TXN-000933,U0106,10.33,Local Deli,Food,2026-04-23T01:58,"Los Angeles, USA",Completed
TXN-000327,U0071,77.66,Walmart,Shopping,2025-06-27T02:31,"Austin, USA",Completed
TXN-000561,U0124,255.71,Marriott,Travel,2026-04-28T01:51,"Dubai, UAE",Completed
TXN-001205,U0025,100.0,Chase ATM,ATM,2026-02-19T06:41,"Chicago, USA",Completed
TXN-000701,U0147,67.97,Kroger,Groceries,2025-12-06T07:29,"Chicago, USA",Completed
TXN-001860,U0098,208.33,Target,Shopping,2026-01-19T01:32,"Chicago, USA",Completed
TXN-001284,U0004,96.02,Best Buy,Shopping,2025-11-14T11:54,"San Francisco, USA",Completed
TXN-000342,U0116,267.76,Airbnb,Travel,2025-07-14T11:50,"Austin, USA",Completed
TXN-000630,U0144,75.62,Kroger,Groceries,2025-12-03T03:30,"Austin, USA",Completed
TXN-000148,U0006,200.0,Bank of America ATM,ATM,2025-07-11T03:45,"New York, USA",Completed
TXN-001520,U0010,94.25,Best Buy,Shopping,2025-09-13T04:04,"Los Angeles, USA",Completed
TXN-000361,U0075,60.71,Marriott,Travel,2026-02-25T02:24,"San Francisco, USA",Completed
TXN-000084,U0046,95.14,Netflix,Bills,2026-05-23T01:31,"Seattle, USA",Pending
TXN-001507,U0055,32.43,Walmart,Shopping,2026-04-15T23:37,"New York, USA",Completed
TXN-000049,U0086,94.89,Safeway,Groceries,2025-06-07T02:51,"Los Angeles, USA",Completed
TXN-000469,U0100,45.74,PG&E,Bills,2025-10-05T10:29,"Seattle, USA",Completed
TXN-000156,U0136,29.96,Local Deli,Food,2026-04-15T07:28,"San Francisco, USA",Completed
TXN-001106,U0138,80.06,Verizon,Bills,2025-09-25T02:21,"San Francisco, USA",Completed
TXN-001585,U0035,144.06,Verizon,Bills,2025-12-10T01:24,"Austin, USA",Completed
TXN-001579,U0077,49.03,Amazon,Shopping,2025-08-17T03:03,"Los Angeles, USA",Pending
TXN-SUSP-00088,U0043,2512.49,Luxury Wire Transfer,Shopping,2026-05-10T01:27,"Toronto, Canada",Completed
TXN-SUSP-00070,U0039,2089.7,Luxury Wire Transfer,Travel,2026-03-21T01:23,"Dubai, UAE",Completed
TXN-001754,U0014,25.74,Marriott,Travel,2025-11-02T21:43,"Seattle, USA",Completed
TXN-000856,U0109,66.68,Best Buy,Shopping,2026-01-07T06:14,"Seattle, USA",Completed
TXN-000501,U0087,135.02,Marriott,Travel,2026-03-11T04:46,"Chicago, USA",Completed
TXN-001905,U0065,20.89,Chipotle,Food,2026-05-08T23:08,"Chicago, USA",Completed
TXN-000180,U0130,59.87,Target,Shopping,2025-10-12T22:26,"New York, USA",Completed
TXN-001768,U0104,61.42,Walmart,Shopping,2025-09-25T12:16,"New York, USA",Completed
TXN-001895,U0036,107.98,Coinbase,Crypto,2026-03-30T06:00,"Austin, USA",Completed
TXN-000926,U0114,105.26,Verizon,Bills,2026-02-23T04:58,"Austin, USA",Completed
TXN-000179,U0081,200.0,Wells Fargo ATM,ATM,2026-04-20T07:59,"San Francisco, USA",Completed
TXN-001356,U0108,15.31,DoorDash,Food,2026-04-01T23:40,"Seattle, USA",Completed
TXN-001395,U0117,88.73,Spotify,Bills,2025-07-27T10:54,"Chicago, USA",Completed
TXN-001743,U0063,85.16,Comcast,Bills,2025-08-07T21:22,"Tokyo, Japan",Completed
TXN-000529,U0011,164.13,Comcast,Bills,2025-08-22T00:28,"Austin, USA",Completed
TXN-000347,U0138,58.84,Whole Foods,Groceries,2026-03-17T00:55,"San Francisco, USA",Completed
TXN-001861,U0051,62.7,Whole Foods,Groceries,2025-10-13T11:21,"Seattle, USA",Completed
TXN-SUSP-00081,U0097,1933.94,Night ATM,ATM,2026-03-04T04:58,"Dubai, UAE",Failed
TXN-001327,U0129,100.0,Chase ATM,ATM,2026-02-04T00:44,"Chicago, USA",Completed
TXN-000386,U0112,597.89,Binance,Crypto,2025-06-24T04:09,"New York, USA",Completed
TXN-001006,U0077,104.8,Walmart,Shopping,2026-03-19T04:26,"San Francisco, USA",Completed
TXN-001103,U0148,280.67,Apple Store,Shopping,2026-02-01T11:33,"New York, USA",Completed
TXN-000602,U0028,10.34,Chipotle,Food,2025-09-30T08:13,"New York, USA",Completed
TXN-001138,U0117,121.83,Costco,Groceries,2025-12-06T11:23,"San Francisco, USA",Completed
TXN-000244,U0014,114.25,Safeway,Groceries,2025-11-28T22:29,"Chicago, USA",Completed
TXN-SUSP-00019,U0039,2832.47,Luxury Wire Transfer,Travel,2026-04-30T01:25,"Tokyo, Japan",Failed
TXN-000803,U0028,14.76,Local Deli,Food,2025-08-20T23:56,"New York, USA",Completed
TXN-001948,U0146,100.9,Safeway,Groceries,2025-09-06T23:01,"New York, USA",Completed
TXN-001594,U0122,133.06,Spotify,Bills,2026-01-11T08:53,"Seattle, USA",Completed
TXN-000313,U0136,49.34,PG&E,Bills,2026-03-11T01:01,Singapore,Completed
TXN-000436,U0026,110.47,Spotify,Bills,2026-01-03T02:07,"Austin, USA",Failed
TXN-SUSP-00051,U0041,1246.13,Unknown Crypto Wallet,Crypto,2026-05-17T00:52,"London, UK",Completed
TXN-000137,U0107,211.26,Lyft,Travel,2025-07-11T06:24,"San Francisco, USA",Completed
TXN-000309,U0039,94.48,Comcast,Bills,2025-07-19T00:37,"San Francisco, USA",Completed
TXN-000431,U0028,284.51,Amazon,Shopping,2025-11-21T05:54,"Seattle, USA",Completed
TXN-000661,U0041,14.39,Subway,Food,2026-02-08T07:46,"Chicago, USA",Completed
TXN-001308,U0120,67.82,Best Buy,Shopping,2026-05-02T23:26,"Chicago, USA",Completed
TXN-000371,U0060,80.0,Chase ATM,ATM,2025-06-21T09:44,"Austin, USA",Completed
TXN-000567,U0132,62.07,Safeway,Groceries,2025-08-18T04:08,"Seattle, USA",Completed
TXN-001174,U0117,35.08,DoorDash,Food,2025-09-15T12:47,"New York, USA",Completed
TXN-001384,U0117,27.89,Starbucks,Food,2025-08-19T02:25,"New York, USA",Completed
TXN-000825,U0121,40.0,Wells Fargo ATM,ATM,2025-05-28T10:06,"Seattle, USA",Completed
TXN-000182,U0147,24.86,Marriott,Travel,2025-06-16T12:02,"Seattle, USA",Completed
TXN-001379,U0013,128.36,Spotify,Bills,2026-01-02T00:47,"Seattle, USA",Pending
TXN-000622,U0135,100.0,Bank of America ATM,ATM,2026-03-01T22:05,"Los Angeles, USA",Completed
TXN-000967,U0109,23.11,Starbucks,Food,2025-06-18T00:36,"Austin, USA",Completed
TXN-001287,U0097,17.7,Walmart,Shopping,2025-10-11T23:37,"Berlin, Germany",Completed
TXN-001544,U0040,126.24,Netflix,Bills,2025-10-03T03:08,"New York, USA",Completed
TXN-000814,U0012,120.91,Crypto.com,Crypto,2026-02-04T02:14,"New York, USA",Completed
TXN-001538,U0096,35.84,Costco,Groceries,2026-02-17T07:43,"Chicago, USA",Completed
TXN-001989,U0054,31.82,Walmart,Shopping,2025-12-30T06:02,"New York, USA",Completed
TXN-000779,U0081,91.11,Whole Foods,Groceries,2025-10-20T11:28,"Tokyo, Japan",Completed
TXN-SUSP-00011,U0084,6103.21,Night ATM,Crypto,2026-02-23T03:44,"Toronto, Canada",Completed
TXN-000297,U0086,49.49,Kroger,Groceries,2025-09-14T12:17,"Austin, USA",Completed
TXN-001044,U0024,9.68,DoorDash,Food,2026-05-09T08:16,"Los Angeles, USA",Completed
TXN-000462,U0053,71.98,Binance,Crypto,2026-04-22T04:47,"San Francisco, USA",Completed
TXN-001914,U0150,85.33,Marriott,Travel,2026-04-24T22:20,"New York, USA",Completed
TXN-001271,U0001,83.54,Target,Shopping,2026-05-24T23:54,"Los Angeles, USA",Failed
TXN-000905,U0147,291.04,Crypto.com,Crypto,2026-03-14T09:24,"New York, USA",Completed
TXN-000378,U0142,73.35,Trader Joe's,Groceries,2025-10-13T23:19,"Seattle, USA",Completed
TXN-000799,U0015,39.83,Airbnb,Travel,2025-06-02T22:25,"Austin, USA",Completed
TXN-001944,U0066,62.52,Safeway,Groceries,2025-05-26T23:16,Singapore,Completed
TXN-000106,U0111,255.76,Uber,Travel,2026-03-27T23:00,"Seattle, USA",Completed
TXN-000127,U0008,8.98,Chipotle,Food,2026-05-16T07:01,"New York, USA",Completed
TXN-000840,U0006,17.41,DoorDash,Food,2025-12-27T11:51,"San Francisco, USA",Completed
TXN-001986,U0097,80.66,Marriott,Travel,2026-03-10T23:13,"Austin, USA",Completed
TXN-000888,U0087,224.68,Binance,Crypto,2025-06-28T08:16,"San Francisco, USA",Completed
TXN-001224,U0113,3.73,DoorDash,Food,2025-07-20T11:46,"San Francisco, USA",Completed
TXN-000991,U0075,8.34,Starbucks,Food,2025-09-08T08:14,"Seattle, USA",Completed
TXN-000356,U0131,33.23,Lyft,Travel,2026-01-15T12:39,"New York, USA",Completed
TXN-001740,U0088,129.15,Netflix,Bills,2025-10-07T01:49,"Chicago, USA",Completed
TXN-000683,U0070,19.84,Amazon,Shopping,2025-10-18T03:54,"New York, USA",Completed
TXN-001656,U0028,79.46,Apple Store,Shopping,2025-08-27T03:53,"Los Angeles, USA",Completed
TXN-001980,U0026,7.72,Starbucks,Food,2025-09-28T02:01,"San Francisco, USA",Completed
TXN-001667,U0035,160.96,Airbnb,Travel,2025-10-18T00:34,"Los Angeles, USA",Completed
TXN-000210,U0052,109.9,Target,Shopping,2025-09-05T22:54,"Los Angeles, USA",Completed
TXN-001559,U0025,12.29,Subway,Food,2026-04-16T22:24,"Los Angeles, USA",Completed
TXN-001894,U0127,41.38,Target,Shopping,2025-10-22T01:56,"Seattle, USA",Completed
TXN-000141,U0096,28.06,Target,Shopping,2026-03-21T09:56,"New York, USA",Completed
TXN-001554,U0080,74.47,Subway,Food,2025-11-26T03:04,"Austin, USA",Completed
TXN-001772,U0100,45.29,Delta Airlines,Travel,2026-03-09T12:43,"Austin, USA",Failed
TXN-001806,U0114,9.41,Subway,Food,2026-02-14T10:15,"New York, USA",Completed
TXN-001856,U0070,97.56,Apple Store,Shopping,2026-01-28T01:54,"Tokyo, Japan",Completed
TXN-001188,U0147,122.67,Marriott,Travel,2025-09-17T21:41,"Toronto, Canada",Completed
TXN-001626,U0085,21.5,Walmart,Shopping,2026-01-17T00:55,"Los Angeles, USA",Completed
TXN-001546,U0122,49.02,Apple Store,Shopping,2026-03-31T05:55,"San Francisco, USA",Completed
TXN-000712,U0128,101.24,Whole Foods,Groceries,2026-01-15T12:58,"Chicago, USA",Completed
TXN-001369,U0143,14.52,DoorDash,Food,2026-05-24T23:26,"Los Angeles, USA",Completed
TXN-001023,U0053,153.45,Spotify,Bills,2025-08-25T21:21,"San Francisco, USA",Completed
TXN-001813,U0064,80.0,Bank of America ATM,ATM,2025-08-15T12:48,"Berlin, Germany",Completed
TXN-001904,U0049,83.58,Kroger,Groceries,2026-04-17T00:56,"New York, USA",Completed
TXN-001304,U0034,40.43,Delta Airlines,Travel,2025-10-19T09:30,"Austin, USA",Completed
TXN-000011,U0081,31.88,Whole Foods,Groceries,2025-09-19T22:55,"Austin, USA",Completed
TXN-001828,U0118,45.61,Kroger,Groceries,2025-07-01T01:41,"Seattle, USA",Completed
TXN-001217,U0044,51.8,Amazon,Shopping,2025-12-28T12:28,"Austin, USA",Completed
TXN-000283,U0097,75.13,Safeway,Groceries,2025-12-03T09:32,"Austin, USA",Completed
TXN-000811,U0143,9.58,DoorDash,Food,2025-11-20T10:04,"San Francisco, USA",Completed
TXN-001183,U0110,115.38,Kroger,Groceries,2025-07-17T01:28,"Seattle, USA",Completed
TXN-000292,U0107,61.23,Best Buy,Shopping,2026-02-18T07:48,"Austin, USA",Completed
TXN-000932,U0079,56.57,Walmart,Shopping,2025-05-27T09:16,"Austin, USA",Completed
TXN-000755,U0116,60.0,Wells Fargo ATM,ATM,2025-05-26T01:46,"Chicago, USA",Completed
TXN-000627,U0023,179.31,Delta Airlines,Travel,2026-01-27T04:55,"Austin, USA",Completed
TXN-001209,U0118,113.72,Binance,Crypto,2026-05-08T10:49,"San Francisco, USA",Failed
TXN-001019,U0060,13.9,DoorDash,Food,2025-07-10T10:28,"London, UK",Completed
TXN-000130,U0003,16.96,DoorDash,Food,2026-01-16T05:46,"Los Angeles, USA",Completed
TXN-001270,U0027,51.18,Target,Shopping,2026-04-10T06:26,"San Francisco, USA",Completed
TXN-000844,U0138,62.52,Best Buy,Shopping,2025-08-19T02:49,"San Francisco, USA",Failed
TXN-000324,U0142,114.92,Uber,Travel,2025-06-07T23:26,"New York, USA",Completed
TXN-SUSP-00023,U0097,6125.95,Offshore Exchange,Travel,2026-04-17T01:04,"Dubai, UAE",Completed
TXN-SUSP-00049,U0087,2986.05,Unverified Marketplace,Travel,2026-02-11T05:16,"Toronto, Canada",Completed
TXN-001991,U0088,126.04,Verizon,Bills,2025-07-05T11:55,"Seattle, USA",Failed
TXN-SUSP-00014,U0026,1007.27,Offshore Exchange,Travel,2026-02-14T02:41,"Toronto, Canada",Completed
TXN-001024,U0012,84.87,Safeway,Groceries,2025-07-08T07:29,"Chicago, USA",Pending
TXN-SUSP-00022,U0087,4640.06,Night ATM,ATM,2026-03-26T04:09,"Berlin, Germany",Completed
TXN-000696,U0060,113.37,PG&E,Bills,2026-04-01T04:42,"San Francisco, USA",Completed
TXN-001493,U0131,95.73,Netflix,Bills,2025-11-06T11:15,"Seattle, USA",Completed
TXN-000216,U0091,65.89,Best Buy,Shopping,2025-11-21T11:06,"Seattle, USA",Completed
TXN-001121,U0072,78.81,Best Buy,Shopping,2025-09-14T23:46,"Seattle, USA",Completed
TXN-SUSP-00098,U0039,5004.8,Luxury Wire Transfer,Travel,2026-03-18T00:33,Singapore,Pending
TXN-001951,U0024,11.45,Subway,Food,2025-09-06T21:14,"Chicago, USA",Completed
TXN-000159,U0022,92.72,Crypto.com,Crypto,2025-06-28T23:57,"New York, USA",Completed
TXN-001319,U0118,39.86,Kraken,Crypto,2025-06-02T02:01,"Dubai, UAE",Completed
TXN-001834,U0076,27.17,DoorDash,Food,2025-09-19T02:29,"Seattle, USA",Completed
TXN-001981,U0076,70.85,Airbnb,Travel,2026-04-25T10:08,"Austin, USA",Completed
TXN-000865,U0070,194.46,Walmart,Shopping,2025-11-24T02:07,"Austin, USA",Completed
TXN-000842,U0078,104.6,Apple Store,Shopping,2026-05-01T11:33,"Chicago, USA",Completed
TXN-000635,U0113,146.87,Kraken,Crypto,2025-10-10T01:49,"Seattle, USA",Completed
TXN-000517,U0064,45.77,PG&E,Bills,2026-02-08T09:30,"San Francisco, USA",Pending
TXN-001545,U0134,9.49,Local Deli,Food,2025-07-17T01:55,"Chicago, USA",Completed
TXN-001641,U0017,82.05,Airbnb,Travel,2025-12-05T21:46,"Austin, USA",Completed
TXN-000598,U0081,102.8,Walmart,Shopping,2026-05-07T04:55,"Austin, USA",Completed
TXN-000196,U0133,272.52,Best Buy,Shopping,2025-12-02T00:49,"Los Angeles, USA",Completed
TXN-001770,U0052,120.0,Wells Fargo ATM,ATM,2026-03-16T09:52,"San Francisco, USA",Completed
TXN-SUSP-00005,U0097,5104.31,Unverified Marketplace,Travel,2026-05-08T00:34,"Toronto, Canada",Completed
TXN-000951,U0030,14.93,DoorDash,Food,2025-08-17T11:31,"Toronto, Canada",Pending
TXN-000411,U0020,77.94,Spotify,Bills,2026-03-22T06:02,"New York, USA",Completed
TXN-001684,U0113,20.68,Chipotle,Food,2025-11-22T21:12,"New York, USA",Pending
TXN-000097,U0145,52.2,Verizon,Bills,2025-08-11T01:55,"Dubai, UAE",Completed
TXN-000441,U0098,35.42,Apple Store,Shopping,2025-12-10T02:27,"Austin, USA",Completed
TXN-000550,U0018,200.0,Wells Fargo ATM,ATM,2026-01-16T23:22,"San Francisco, USA",Completed
TXN-000157,U0116,167.14,Amazon,Shopping,2026-04-26T03:31,"Los Angeles, USA",Completed
TXN-000420,U0045,99.1,Whole Foods,Groceries,2025-09-15T09:26,"San Francisco, USA",Completed
TXN-000923,U0064,130.3,Uber,Travel,2025-11-04T10:34,"Tokyo, Japan",Completed
TXN-000478,U0112,5.81,Chipotle,Food,2026-01-30T23:12,"Seattle, USA",Completed
TXN-000554,U0085,77.4,Safeway,Groceries,2025-10-14T08:12,"Los Angeles, USA",Completed
TXN-000391,U0131,15.37,Starbucks,Food,2026-03-15T00:18,"New York, USA",Completed
TXN-000579,U0140,15.69,Lyft,Travel,2025-07-07T06:42,"Austin, USA",Completed
TXN-001841,U0040,61.31,Best Buy,Shopping,2026-01-18T11:32,"New York, USA",Completed
TXN-001771,U0112,140.52,Costco,Groceries,2026-04-11T10:29,"Austin, USA",Completed
TXN-000821,U0044,66.51,Amazon,Shopping,2026-01-19T11:30,"Los Angeles, USA",Completed
TXN-001971,U0072,65.98,Trader Joe's,Groceries,2026-04-02T08:40,"Chicago, USA",Completed
TXN-001007,U0084,91.7,Comcast,Bills,2025-12-05T04:10,"Chicago, USA",Completed
TXN-001877,U0055,13.01,Chipotle,Food,2025-09-05T06:57,"Los Angeles, USA",Completed
TXN-000665,U0055,180.61,Delta Airlines,Travel,2025-05-29T06:18,"Los Angeles, USA",Completed
TXN-001623,U0131,130.49,Coinbase,Crypto,2026-03-29T09:39,"Los Angeles, USA",Completed
TXN-000143,U0010,156.7,Netflix,Bills,2025-07-24T01:06,"Austin, USA",Completed
TXN-001876,U0048,213.55,Best Buy,Shopping,2026-03-30T09:17,"New York, USA",Completed
TXN-000422,U0126,312.94,Lyft,Travel,2026-02-02T06:15,"New York, USA",Completed
TXN-000800,U0138,61.51,Walmart,Shopping,2026-04-25T11:47,"New York, USA",Completed
TXN-000616,U0131,149.71,Delta Airlines,Travel,2025-11-23T07:47,"Chicago, USA",Completed
TXN-SUSP-00038,U0003,4387.06,Unknown Crypto Wallet,ATM,2026-02-15T05:02,"Berlin, Germany",Completed
TXN-000402,U0146,65.48,Spotify,Bills,2025-08-02T09:08,"New York, USA",Completed
TXN-000089,U0126,212.86,Lyft,Travel,2026-05-14T12:45,"Austin, USA",Completed
TXN-SUSP-00068,U0003,1211.39,Night ATM,Shopping,2026-04-30T03:01,Singapore,Completed
TXN-000132,U0099,201.27,Kraken,Crypto,2026-01-14T06:16,"Los Angeles, USA",Completed
TXN-001299,U0020,124.5,Best Buy,Shopping,2025-09-25T03:43,"Tokyo, Japan",Completed
TXN-001746,U0035,200.0,Chase ATM,ATM,2025-11-05T08:08,"Austin, USA",Completed
TXN-001452,U0092,58.22,DoorDash,Food,2026-02-28T03:35,"Los Angeles, USA",Completed
TXN-001618,U0104,123.35,PG&E,Bills,2026-02-07T09:18,"Chicago, USA",Completed
TXN-000725,U0086,34.4,Apple Store,Shopping,2025-11-06T21:11,"Austin, USA",Completed
TXN-001236,U0094,139.98,Amazon,Shopping,2025-10-28T00:21,"San Francisco, USA",Completed
TXN-SUSP-00079,U0127,2421.15,Unverified Marketplace,Shopping,2026-05-16T00:47,Singapore,Completed
TXN-001576,U0148,9.77,Starbucks,Food,2026-01-05T11:41,"Seattle, USA",Completed
TXN-000918,U0022,126.01,Uber,Travel,2026-01-28T21:07,"Austin, USA",Completed
TXN-001587,U0061,226.71,Coinbase,Crypto,2025-09-16T02:53,"Austin, USA",Completed
TXN-001424,U0101,25.48,Walmart,Shopping,2025-10-15T07:03,"New York, USA",Completed
TXN-000376,U0106,20.2,DoorDash,Food,2025-09-12T02:02,"Seattle, USA",Completed
TXN-000334,U0078,68.12,Safeway,Groceries,2026-05-05T12:12,"San Francisco, USA",Completed
TXN-001591,U0022,14.65,Local Deli,Food,2025-07-19T11:55,"Austin, USA",Completed
TXN-001901,U0105,97.62,Netflix,Bills,2025-09-15T08:51,"Seattle, USA",Failed
TXN-000911,U0005,38.32,Apple Store,Shopping,2026-01-13T03:00,"Seattle, USA",Completed
TXN-000777,U0030,111.97,Delta Airlines,Travel,2025-06-22T05:52,"New York, USA",Completed
TXN-001745,U0068,87.4,Netflix,Bills,2025-10-06T08:55,"Austin, USA",Completed
TXN-000329,U0085,19.57,Subway,Food,2025-11-12T09:55,"Austin, USA",Completed
TXN-001650,U0146,28.88,Lyft,Travel,2026-03-28T12:23,"New York, USA",Completed
TXN-000013,U0150,10.79,Chipotle,Food,2025-09-29T05:51,"Austin, USA",Completed
TXN-000898,U0142,44.34,Uber,Travel,2026-03-13T12:46,"Seattle, USA",Completed
TXN-000172,U0020,19.2,Starbucks,Food,2026-01-03T21:33,"Los Angeles, USA",Completed
TXN-000261,U0138,177.85,Best Buy,Shopping,2025-09-12T03:56,"San Francisco, USA",Completed
TXN-001675,U0041,7.12,Starbucks,Food,2026-03-07T00:38,"Los Angeles, USA",Completed
TXN-001525,U0071,211.95,Target,Shopping,2025-12-28T21:23,"Chicago, USA",Completed
TXN-000902,U0061,102.34,Amazon,Shopping,2026-04-29T04:19,"Seattle, USA",Completed
TXN-000259,U0140,120.0,Wells Fargo ATM,ATM,2025-10-13T06:11,"Austin, USA",Failed
TXN-000845,U0011,93.78,Trader Joe's,Groceries,2025-08-16T04:11,"Toronto, Canada",Completed
TXN-000139,U0020,28.21,Delta Airlines,Travel,2025-11-15T00:33,"New York, USA",Pending
TXN-000320,U0150,11.88,Local Deli,Food,2025-12-04T10:15,"Seattle, USA",Completed
TXN-001647,U0078,48.42,Walmart,Shopping,2025-06-27T01:37,"New York, USA",Completed
TXN-001336,U0140,14.25,Local Deli,Food,2025-08-11T21:43,Singapore,Completed
TXN-001272,U0115,59.63,Trader Joe's,Groceries,2025-11-05T01:28,"Seattle, USA",Completed
TXN-000559,U0131,64.01,Costco,Groceries,2025-08-02T11:36,"New York, USA",Completed
TXN-000140,U0102,80.35,Safeway,Groceries,2026-03-07T08:09,"New York, USA",Completed
TXN-001871,U0107,5.28,DoorDash,Food,2026-02-01T21:46,"Chicago, USA",Completed
TXN-000532,U0134,50.39,Target,Shopping,2026-02-19T04:15,"New York, USA",Completed
TXN-000225,U0093,223.18,Walmart,Shopping,2026-05-25T02:54,"Chicago, USA",Completed
TXN-000724,U0073,116.47,Verizon,Bills,2026-04-18T03:48,"San Francisco, USA",Completed
TXN-001852,U0064,275.53,Binance,Crypto,2026-05-23T04:56,"Chicago, USA",Completed
TXN-000326,U0098,428.06,Lyft,Travel,2026-03-14T02:47,"San Francisco, USA",Completed
TXN-001365,U0012,104.85,Kroger,Groceries,2025-05-27T22:20,"New York, USA",Pending
TXN-001171,U0098,80.0,Wells Fargo ATM,ATM,2025-07-24T08:12,"Chicago, USA",Completed
TXN-000715,U0023,19.35,Starbucks,Food,2026-05-02T06:25,"New York, USA",Completed
TXN-000847,U0078,30.38,Subway,Food,2026-02-26T02:38,"New York, USA",Completed
TXN-000194,U0147,321.36,Crypto.com,Crypto,2025-09-02T08:47,"Toronto, Canada",Completed
TXN-000574,U0097,62.22,Best Buy,Shopping,2026-03-26T23:18,"Austin, USA",Completed
TXN-000947,U0023,8.79,Subway,Food,2025-11-15T11:12,"Austin, USA",Completed
TXN-000504,U0062,437.1,Lyft,Travel,2025-07-03T12:24,"Austin, USA",Completed
TXN-001937,U0069,8.09,Apple Store,Shopping,2026-04-05T23:20,"Dubai, UAE",Completed
TXN-001897,U0041,227.7,Binance,Crypto,2026-03-28T07:38,"Los Angeles, USA",Completed
TXN-001929,U0043,45.86,Safeway,Groceries,2026-02-11T23:40,"San Francisco, USA",Completed
TXN-000004,U0072,43.35,Chipotle,Food,2026-05-18T10:25,"San Francisco, USA",Pending
TXN-001243,U0141,50.86,Whole Foods,Groceries,2025-07-30T03:30,"Seattle, USA",Completed
TXN-000468,U0082,58.26,Amazon,Shopping,2026-03-29T09:46,"Seattle, USA",Completed
TXN-000006,U0142,100.26,Kroger,Groceries,2025-07-28T09:09,"San Francisco, USA",Completed
TXN-001960,U0098,91.83,Amazon,Shopping,2025-12-11T08:27,"New York, USA",Completed
TXN-000548,U0132,103.23,Costco,Groceries,2025-09-11T11:01,"New York, USA",Completed
TXN-000229,U0034,116.84,PG&E,Bills,2025-07-30T02:53,"Austin, USA",Completed
TXN-001064,U0121,61.22,Target,Shopping,2025-11-01T01:13,"Austin, USA",Completed
TXN-000543,U0019,102.27,Spotify,Bills,2025-06-26T22:48,"Austin, USA",Completed
TXN-000243,U0028,23.7,PG&E,Bills,2026-02-23T21:58,"Austin, USA",Completed
TXN-000899,U0068,124.41,Lyft,Travel,2026-02-08T22:29,"Chicago, USA",Failed
TXN-001227,U0127,173.79,Coinbase,Crypto,2025-12-27T12:39,"Los Angeles, USA",Completed
TXN-001286,U0147,68.93,Netflix,Bills,2026-03-05T06:02,"Chicago, USA",Completed
TXN-001176,U0075,69.49,Crypto.com,Crypto,2026-04-14T03:35,"Seattle, USA",Completed
TXN-000843,U0074,26.73,Target,Shopping,2025-09-19T12:27,"Los Angeles, USA",Completed
TXN-001823,U0070,184.12,Best Buy,Shopping,2025-12-06T09:06,"Seattle, USA",Completed
TXN-001995,U0058,62.2,Costco,Groceries,2025-07-19T01:39,"Los Angeles, USA",Completed
TXN-000277,U0115,73.16,Trader Joe's,Groceries,2025-09-28T23:37,"Chicago, USA",Completed
TXN-000662,U0106,80.0,Bank of America ATM,ATM,2026-03-03T07:58,"Los Angeles, USA",Completed
TXN-001728,U0145,20.09,PG&E,Bills,2025-07-18T12:39,"Austin, USA",Completed
TXN-000315,U0054,201.7,Uber,Travel,2025-08-25T07:05,"Chicago, USA",Completed
TXN-000692,U0135,120.44,Lyft,Travel,2025-08-04T06:48,"London, UK",Completed
TXN-001624,U0052,10.1,DoorDash,Food,2025-09-25T02:34,"Austin, USA",Completed
TXN-000425,U0102,43.88,Kroger,Groceries,2025-11-27T23:27,"Chicago, USA",Completed
TXN-000595,U0132,12.61,DoorDash,Food,2025-11-16T00:55,"Tokyo, Japan",Completed
TXN-SUSP-00082,U0139,2815.8,Luxury Wire Transfer,ATM,2026-05-10T00:52,"Tokyo, Japan",Completed
TXN-000623,U0059,185.28,Walmart,Shopping,2025-07-08T09:23,"San Francisco, USA",Completed
TXN-001955,U0098,51.84,Netflix,Bills,2025-08-10T09:58,"New York, USA",Completed
TXN-001132,U0037,14.68,Subway,Food,2025-06-30T03:07,"Dubai, UAE",Completed
